"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CAN","HOUSECOST","REAL","IDX2015","Q","2002-Q2",54.0842088314607,
"CAN","HOUSECOST","REAL","IDX2015","Q","2002-Q3",54.7285751037238,
"CAN","HOUSECOST","REAL","IDX2015","Q","2002-Q4",55.5089555172272,
"CAN","HOUSECOST","REAL","IDX2015","Q","2003-Q1",56.4860895246489,
"CAN","HOUSECOST","REAL","IDX2015","Q","2003-Q2",57.4495467960388,
"CAN","HOUSECOST","REAL","IDX2015","Q","2003-Q3",58.202842011248,
"CAN","HOUSECOST","REAL","IDX2015","Q","2003-Q4",59.5820972965062,
"CAN","HOUSECOST","REAL","IDX2015","Q","2004-Q1",60.5621618229281,
"CAN","HOUSECOST","REAL","IDX2015","Q","2004-Q2",61.2676207813866,
"CAN","HOUSECOST","REAL","IDX2015","Q","2004-Q3",62.1492925229526,
"CAN","HOUSECOST","REAL","IDX2015","Q","2004-Q4",63.0182791700967,
"CAN","HOUSECOST","REAL","IDX2015","Q","2005-Q1",64.0942923954909,
"CAN","HOUSECOST","REAL","IDX2015","Q","2005-Q2",65.1958809628517,
"CAN","HOUSECOST","REAL","IDX2015","Q","2005-Q3",65.8402525246585,
"CAN","HOUSECOST","REAL","IDX2015","Q","2005-Q4",67.3178701535077,
"CAN","HOUSECOST","REAL","IDX2015","Q","2006-Q1",69.0118195923981,
"CAN","HOUSECOST","REAL","IDX2015","Q","2006-Q2",71.0536713953234,
"CAN","HOUSECOST","REAL","IDX2015","Q","2006-Q3",73.8437180922023,
"CAN","HOUSECOST","REAL","IDX2015","Q","2006-Q4",75.629152746192,
"CAN","HOUSECOST","REAL","IDX2015","Q","2007-Q1",76.3085256398302,
"CAN","HOUSECOST","REAL","IDX2015","Q","2007-Q2",78.7277461109876,
"CAN","HOUSECOST","REAL","IDX2015","Q","2007-Q3",80.8664985564625,
"CAN","HOUSECOST","REAL","IDX2015","Q","2007-Q4",82.2110197214006,
"CAN","HOUSECOST","REAL","IDX2015","Q","2008-Q1",83.2412717758413,
"CAN","HOUSECOST","REAL","IDX2015","Q","2008-Q2",83.4369915992158,
"CAN","HOUSECOST","REAL","IDX2015","Q","2008-Q3",82.4169608289536,
"CAN","HOUSECOST","REAL","IDX2015","Q","2008-Q4",81.500063656425,
"CAN","HOUSECOST","REAL","IDX2015","Q","2009-Q1",79.4933545110291,
"CAN","HOUSECOST","REAL","IDX2015","Q","2009-Q2",78.3807666072421,
"CAN","HOUSECOST","REAL","IDX2015","Q","2009-Q3",80.15207033943,
"CAN","HOUSECOST","REAL","IDX2015","Q","2009-Q4",82.8073660924163,
"CAN","HOUSECOST","REAL","IDX2015","Q","2010-Q1",85.5767580589652,
"CAN","HOUSECOST","REAL","IDX2015","Q","2010-Q2",86.853339302933,
"CAN","HOUSECOST","REAL","IDX2015","Q","2010-Q3",86.644055394609,
"CAN","HOUSECOST","REAL","IDX2015","Q","2010-Q4",85.7572999526345,
"CAN","HOUSECOST","REAL","IDX2015","Q","2011-Q1",87.0449447091114,
"CAN","HOUSECOST","REAL","IDX2015","Q","2011-Q2",88.0596174294524,
"CAN","HOUSECOST","REAL","IDX2015","Q","2011-Q3",89.4125676055822,
"CAN","HOUSECOST","REAL","IDX2015","Q","2011-Q4",89.9269493527991,
"CAN","HOUSECOST","REAL","IDX2015","Q","2012-Q1",90.7495630273411,
"CAN","HOUSECOST","REAL","IDX2015","Q","2012-Q2",91.757466259341,
"CAN","HOUSECOST","REAL","IDX2015","Q","2012-Q3",92.1321581238865,
"CAN","HOUSECOST","REAL","IDX2015","Q","2012-Q4",92.1427493943992,
"CAN","HOUSECOST","REAL","IDX2015","Q","2013-Q1",91.9348508644635,
"CAN","HOUSECOST","REAL","IDX2015","Q","2013-Q2",92.5141935134317,
"CAN","HOUSECOST","REAL","IDX2015","Q","2013-Q3",92.8907922623448,
"CAN","HOUSECOST","REAL","IDX2015","Q","2013-Q4",93.9279335960896,
"CAN","HOUSECOST","REAL","IDX2015","Q","2014-Q1",94.9975191648427,
"CAN","HOUSECOST","REAL","IDX2015","Q","2014-Q2",95.3279915760365,
"CAN","HOUSECOST","REAL","IDX2015","Q","2014-Q3",95.9688308900344,
"CAN","HOUSECOST","REAL","IDX2015","Q","2014-Q4",97.1633187378124,
"CAN","HOUSECOST","REAL","IDX2015","Q","2015-Q1",98.74144032116,
"CAN","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.1108172652475,
"CAN","HOUSECOST","REAL","IDX2015","Q","2015-Q3",100.091221281289,
"CAN","HOUSECOST","REAL","IDX2015","Q","2015-Q4",102.056521132304,
"CAN","HOUSECOST","REAL","IDX2015","Q","2016-Q1",104.149741895304,
"CAN","HOUSECOST","REAL","IDX2015","Q","2016-Q2",107.267600120796,
"CAN","HOUSECOST","REAL","IDX2015","Q","2016-Q3",111.085819954309,
"CAN","HOUSECOST","REAL","IDX2015","Q","2016-Q4",113.648315487253,
"CAN","HOUSECOST","REAL","IDX2015","Q","2017-Q1",116.476292695882,
"CAN","HOUSECOST","REAL","IDX2015","Q","2017-Q2",120.612610294227,
"CAN","HOUSECOST","REAL","IDX2015","Q","2017-Q3",124.116201292526,
"CAN","HOUSECOST","REAL","IDX2015","Q","2017-Q4",122.715145222472,
"CAN","HOUSECOST","REAL","IDX2015","Q","2018-Q1",123.792272256146,
"CAN","HOUSECOST","REAL","IDX2015","Q","2018-Q2",123.872707478201,
"CAN","HOUSECOST","REAL","IDX2015","Q","2018-Q3",123.711494218963,
"CAN","HOUSECOST","REAL","IDX2015","Q","2018-Q4",124.218373004642,
"CAN","HOUSECOST","REAL","IDX2015","Q","2019-Q1",124.216266510803,
"CAN","HOUSECOST","REAL","IDX2015","Q","2019-Q2",122.794978372093,
"CAN","HOUSECOST","REAL","IDX2015","Q","2019-Q3",122.939485350404,
"CAN","HOUSECOST","REAL","IDX2015","Q","2019-Q4",123.752890906376,
"CAN","HOUSECOST","REAL","IDX2015","Q","2020-Q1",125.775929633335,
"CAN","HOUSECOST","REAL","IDX2015","Q","2020-Q2",129.472556169412,
"CAN","HOUSECOST","REAL","IDX2015","Q","2020-Q3",129.146662556221,
"CAN","HOUSECOST","REAL","IDX2015","Q","2020-Q4",133.355828600405,
"FRA","HOUSECOST","REAL","IDX2015","Q","1970-Q1",43.2903423985398,
"FRA","HOUSECOST","REAL","IDX2015","Q","1970-Q2",42.3575401842907,
"FRA","HOUSECOST","REAL","IDX2015","Q","1970-Q3",41.3355302701375,
"FRA","HOUSECOST","REAL","IDX2015","Q","1970-Q4",40.6303173694739,
"FRA","HOUSECOST","REAL","IDX2015","Q","1971-Q1",39.9362705487862,
"FRA","HOUSECOST","REAL","IDX2015","Q","1971-Q2",39.8957007516263,
"FRA","HOUSECOST","REAL","IDX2015","Q","1971-Q3",40.4981199612403,
"FRA","HOUSECOST","REAL","IDX2015","Q","1971-Q4",41.2069351608747,
"FRA","HOUSECOST","REAL","IDX2015","Q","1972-Q1",42.3268159513025,
"FRA","HOUSECOST","REAL","IDX2015","Q","1972-Q2",42.8793024940096,
"FRA","HOUSECOST","REAL","IDX2015","Q","1972-Q3",43.0896405005343,
"FRA","HOUSECOST","REAL","IDX2015","Q","1972-Q4",43.2846217959275,
"FRA","HOUSECOST","REAL","IDX2015","Q","1973-Q1",43.6237553352193,
"FRA","HOUSECOST","REAL","IDX2015","Q","1973-Q2",44.1306802468802,
"FRA","HOUSECOST","REAL","IDX2015","Q","1973-Q3",44.6316666214238,
"FRA","HOUSECOST","REAL","IDX2015","Q","1973-Q4",45.3398690041085,
"FRA","HOUSECOST","REAL","IDX2015","Q","1974-Q1",45.8254969400106,
"FRA","HOUSECOST","REAL","IDX2015","Q","1974-Q2",45.8635012256666,
"FRA","HOUSECOST","REAL","IDX2015","Q","1974-Q3",45.9516294462143,
"FRA","HOUSECOST","REAL","IDX2015","Q","1974-Q4",45.9097826923345,
"FRA","HOUSECOST","REAL","IDX2015","Q","1975-Q1",45.3193897548362,
"FRA","HOUSECOST","REAL","IDX2015","Q","1975-Q2",45.1819198275172,
"FRA","HOUSECOST","REAL","IDX2015","Q","1975-Q3",45.3864733733283,
"FRA","HOUSECOST","REAL","IDX2015","Q","1975-Q4",45.8635941940222,
"FRA","HOUSECOST","REAL","IDX2015","Q","1976-Q1",46.490655419266,
"FRA","HOUSECOST","REAL","IDX2015","Q","1976-Q2",47.3009108896996,
"FRA","HOUSECOST","REAL","IDX2015","Q","1976-Q3",48.0428905536879,
"FRA","HOUSECOST","REAL","IDX2015","Q","1976-Q4",48.6234184001077,
"FRA","HOUSECOST","REAL","IDX2015","Q","1977-Q1",49.4701035878496,
"FRA","HOUSECOST","REAL","IDX2015","Q","1977-Q2",49.5809846541816,
"FRA","HOUSECOST","REAL","IDX2015","Q","1977-Q3",49.8476057857849,
"FRA","HOUSECOST","REAL","IDX2015","Q","1977-Q4",50.2645895448329,
"FRA","HOUSECOST","REAL","IDX2015","Q","1978-Q1",50.6138245041145,
"FRA","HOUSECOST","REAL","IDX2015","Q","1978-Q2",50.625917500442,
"FRA","HOUSECOST","REAL","IDX2015","Q","1978-Q3",50.5134013735214,
"FRA","HOUSECOST","REAL","IDX2015","Q","1978-Q4",50.7616042027806,
"FRA","HOUSECOST","REAL","IDX2015","Q","1979-Q1",51.0705709694545,
"FRA","HOUSECOST","REAL","IDX2015","Q","1979-Q2",51.5589153763839,
"FRA","HOUSECOST","REAL","IDX2015","Q","1979-Q3",51.9605130534502,
"FRA","HOUSECOST","REAL","IDX2015","Q","1979-Q4",53.0499352628149,
"FRA","HOUSECOST","REAL","IDX2015","Q","1980-Q1",53.9090875334076,
"FRA","HOUSECOST","REAL","IDX2015","Q","1980-Q2",54.9164164047038,
"FRA","HOUSECOST","REAL","IDX2015","Q","1980-Q3",55.6949864612139,
"FRA","HOUSECOST","REAL","IDX2015","Q","1980-Q4",56.1336496000668,
"FRA","HOUSECOST","REAL","IDX2015","Q","1981-Q1",56.0291969914668,
"FRA","HOUSECOST","REAL","IDX2015","Q","1981-Q2",55.6123505359048,
"FRA","HOUSECOST","REAL","IDX2015","Q","1981-Q3",54.4741999998549,
"FRA","HOUSECOST","REAL","IDX2015","Q","1981-Q4",53.5682154317331,
"FRA","HOUSECOST","REAL","IDX2015","Q","1982-Q1",52.5564515570882,
"FRA","HOUSECOST","REAL","IDX2015","Q","1982-Q2",51.6769645441311,
"FRA","HOUSECOST","REAL","IDX2015","Q","1982-Q3",51.3978341853952,
"FRA","HOUSECOST","REAL","IDX2015","Q","1982-Q4",50.8853028377644,
"FRA","HOUSECOST","REAL","IDX2015","Q","1983-Q1",50.0334165674741,
"FRA","HOUSECOST","REAL","IDX2015","Q","1983-Q2",49.0705638282334,
"FRA","HOUSECOST","REAL","IDX2015","Q","1983-Q3",48.2072664083584,
"FRA","HOUSECOST","REAL","IDX2015","Q","1983-Q4",47.3823593939441,
"FRA","HOUSECOST","REAL","IDX2015","Q","1984-Q1",46.5154636645209,
"FRA","HOUSECOST","REAL","IDX2015","Q","1984-Q2",46.0427849142532,
"FRA","HOUSECOST","REAL","IDX2015","Q","1984-Q3",45.6968369144972,
"FRA","HOUSECOST","REAL","IDX2015","Q","1984-Q4",45.5454127993292,
"FRA","HOUSECOST","REAL","IDX2015","Q","1985-Q1",45.6258489991536,
"FRA","HOUSECOST","REAL","IDX2015","Q","1985-Q2",45.6651176260383,
"FRA","HOUSECOST","REAL","IDX2015","Q","1985-Q3",46.0306792106869,
"FRA","HOUSECOST","REAL","IDX2015","Q","1985-Q4",46.5232028747458,
"FRA","HOUSECOST","REAL","IDX2015","Q","1986-Q1",47.1944190060117,
"FRA","HOUSECOST","REAL","IDX2015","Q","1986-Q2",47.8576538262369,
"FRA","HOUSECOST","REAL","IDX2015","Q","1986-Q3",48.5777135591222,
"FRA","HOUSECOST","REAL","IDX2015","Q","1986-Q4",49.2105405789078,
"FRA","HOUSECOST","REAL","IDX2015","Q","1987-Q1",50.0558071103005,
"FRA","HOUSECOST","REAL","IDX2015","Q","1987-Q2",50.9705358780287,
"FRA","HOUSECOST","REAL","IDX2015","Q","1987-Q3",51.9519626787582,
"FRA","HOUSECOST","REAL","IDX2015","Q","1987-Q4",52.9554562911715,
"FRA","HOUSECOST","REAL","IDX2015","Q","1988-Q1",53.9150847275114,
"FRA","HOUSECOST","REAL","IDX2015","Q","1988-Q2",54.7550595101923,
"FRA","HOUSECOST","REAL","IDX2015","Q","1988-Q3",55.4236238310578,
"FRA","HOUSECOST","REAL","IDX2015","Q","1988-Q4",56.0766228063718,
"FRA","HOUSECOST","REAL","IDX2015","Q","1989-Q1",56.6673864963333,
"FRA","HOUSECOST","REAL","IDX2015","Q","1989-Q2",57.2146014424073,
"FRA","HOUSECOST","REAL","IDX2015","Q","1989-Q3",57.9519576799591,
"FRA","HOUSECOST","REAL","IDX2015","Q","1989-Q4",58.5938449250832,
"FRA","HOUSECOST","REAL","IDX2015","Q","1990-Q1",59.4341518986083,
"FRA","HOUSECOST","REAL","IDX2015","Q","1990-Q2",60.0638089933921,
"FRA","HOUSECOST","REAL","IDX2015","Q","1990-Q3",60.485275251161,
"FRA","HOUSECOST","REAL","IDX2015","Q","1990-Q4",60.7272657564576,
"FRA","HOUSECOST","REAL","IDX2015","Q","1991-Q1",61.0560682921698,
"FRA","HOUSECOST","REAL","IDX2015","Q","1991-Q2",61.0044574472204,
"FRA","HOUSECOST","REAL","IDX2015","Q","1991-Q3",60.5143281760429,
"FRA","HOUSECOST","REAL","IDX2015","Q","1991-Q4",59.785009193154,
"FRA","HOUSECOST","REAL","IDX2015","Q","1992-Q1",58.9290096810354,
"FRA","HOUSECOST","REAL","IDX2015","Q","1992-Q2",58.1803233468443,
"FRA","HOUSECOST","REAL","IDX2015","Q","1992-Q3",57.5436810936963,
"FRA","HOUSECOST","REAL","IDX2015","Q","1992-Q4",57.075089113509,
"FRA","HOUSECOST","REAL","IDX2015","Q","1993-Q1",56.6806550337633,
"FRA","HOUSECOST","REAL","IDX2015","Q","1993-Q2",56.5849956001359,
"FRA","HOUSECOST","REAL","IDX2015","Q","1993-Q3",56.5635709741306,
"FRA","HOUSECOST","REAL","IDX2015","Q","1993-Q4",56.4906725510685,
"FRA","HOUSECOST","REAL","IDX2015","Q","1994-Q1",56.4839780475982,
"FRA","HOUSECOST","REAL","IDX2015","Q","1994-Q2",56.1693988219135,
"FRA","HOUSECOST","REAL","IDX2015","Q","1994-Q3",55.7147879151213,
"FRA","HOUSECOST","REAL","IDX2015","Q","1994-Q4",55.2273434334218,
"FRA","HOUSECOST","REAL","IDX2015","Q","1995-Q1",54.5283780162466,
"FRA","HOUSECOST","REAL","IDX2015","Q","1995-Q2",53.6346029187694,
"FRA","HOUSECOST","REAL","IDX2015","Q","1995-Q3",52.5108920911836,
"FRA","HOUSECOST","REAL","IDX2015","Q","1995-Q4",52.09173359197,
"FRA","HOUSECOST","REAL","IDX2015","Q","1996-Q1",51.8197616604438,
"FRA","HOUSECOST","REAL","IDX2015","Q","1996-Q2",51.6085883108084,
"FRA","HOUSECOST","REAL","IDX2015","Q","1996-Q3",51.8002463029545,
"FRA","HOUSECOST","REAL","IDX2015","Q","1996-Q4",52.0995252925869,
"FRA","HOUSECOST","REAL","IDX2015","Q","1997-Q1",50.6658886087167,
"FRA","HOUSECOST","REAL","IDX2015","Q","1997-Q2",51.6073446237914,
"FRA","HOUSECOST","REAL","IDX2015","Q","1997-Q3",51.0504949475037,
"FRA","HOUSECOST","REAL","IDX2015","Q","1997-Q4",51.555725372863,
"FRA","HOUSECOST","REAL","IDX2015","Q","1998-Q1",51.2561335105116,
"FRA","HOUSECOST","REAL","IDX2015","Q","1998-Q2",51.7138383944471,
"FRA","HOUSECOST","REAL","IDX2015","Q","1998-Q3",52.3294292766992,
"FRA","HOUSECOST","REAL","IDX2015","Q","1998-Q4",53.1645025696556,
"FRA","HOUSECOST","REAL","IDX2015","Q","1999-Q1",54.6202566420276,
"FRA","HOUSECOST","REAL","IDX2015","Q","1999-Q2",55.2333065268177,
"FRA","HOUSECOST","REAL","IDX2015","Q","1999-Q3",56.6409218319813,
"FRA","HOUSECOST","REAL","IDX2015","Q","1999-Q4",57.4874421879841,
"FRA","HOUSECOST","REAL","IDX2015","Q","2000-Q1",58.5257985617582,
"FRA","HOUSECOST","REAL","IDX2015","Q","2000-Q2",59.201244392424,
"FRA","HOUSECOST","REAL","IDX2015","Q","2000-Q3",59.9582918120361,
"FRA","HOUSECOST","REAL","IDX2015","Q","2000-Q4",60.477845815391,
"FRA","HOUSECOST","REAL","IDX2015","Q","2001-Q1",61.6572937316011,
"FRA","HOUSECOST","REAL","IDX2015","Q","2001-Q2",62.4614894750413,
"FRA","HOUSECOST","REAL","IDX2015","Q","2001-Q3",63.2983607139727,
"FRA","HOUSECOST","REAL","IDX2015","Q","2001-Q4",64.5707089097392,
"FRA","HOUSECOST","REAL","IDX2015","Q","2002-Q1",65.3610069799076,
"FRA","HOUSECOST","REAL","IDX2015","Q","2002-Q2",66.9695851819964,
"FRA","HOUSECOST","REAL","IDX2015","Q","2002-Q3",68.7289193140279,
"FRA","HOUSECOST","REAL","IDX2015","Q","2002-Q4",70.3952382803898,
"FRA","HOUSECOST","REAL","IDX2015","Q","2003-Q1",71.64951316831,
"FRA","HOUSECOST","REAL","IDX2015","Q","2003-Q2",73.815469275941,
"FRA","HOUSECOST","REAL","IDX2015","Q","2003-Q3",75.4873378411101,
"FRA","HOUSECOST","REAL","IDX2015","Q","2003-Q4",77.6892301383718,
"FRA","HOUSECOST","REAL","IDX2015","Q","2004-Q1",80.3295221413932,
"FRA","HOUSECOST","REAL","IDX2015","Q","2004-Q2",82.5263174065465,
"FRA","HOUSECOST","REAL","IDX2015","Q","2004-Q3",85.2962737826647,
"FRA","HOUSECOST","REAL","IDX2015","Q","2004-Q4",88.1757913870096,
"FRA","HOUSECOST","REAL","IDX2015","Q","2005-Q1",91.1188654867073,
"FRA","HOUSECOST","REAL","IDX2015","Q","2005-Q2",94.0537354480879,
"FRA","HOUSECOST","REAL","IDX2015","Q","2005-Q3",96.7281326278524,
"FRA","HOUSECOST","REAL","IDX2015","Q","2005-Q4",99.4338896241437,
"FRA","HOUSECOST","REAL","IDX2015","Q","2006-Q1",101.882845821009,
"FRA","HOUSECOST","REAL","IDX2015","Q","2006-Q2",103.818886783494,
"FRA","HOUSECOST","REAL","IDX2015","Q","2006-Q3",105.371791341393,
"FRA","HOUSECOST","REAL","IDX2015","Q","2006-Q4",107.158522832007,
"FRA","HOUSECOST","REAL","IDX2015","Q","2007-Q1",108.313190933719,
"FRA","HOUSECOST","REAL","IDX2015","Q","2007-Q2",108.808878235866,
"FRA","HOUSECOST","REAL","IDX2015","Q","2007-Q3",109.347065408091,
"FRA","HOUSECOST","REAL","IDX2015","Q","2007-Q4",109.842249820686,
"FRA","HOUSECOST","REAL","IDX2015","Q","2008-Q1",109.384884065338,
"FRA","HOUSECOST","REAL","IDX2015","Q","2008-Q2",107.97702382445,
"FRA","HOUSECOST","REAL","IDX2015","Q","2008-Q3",106.64718897511,
"FRA","HOUSECOST","REAL","IDX2015","Q","2008-Q4",104.553718130011,
"FRA","HOUSECOST","REAL","IDX2015","Q","2009-Q1",101.932046676466,
"FRA","HOUSECOST","REAL","IDX2015","Q","2009-Q2",100.158662271205,
"FRA","HOUSECOST","REAL","IDX2015","Q","2009-Q3",100.466069036812,
"FRA","HOUSECOST","REAL","IDX2015","Q","2009-Q4",101.501263507797,
"FRA","HOUSECOST","REAL","IDX2015","Q","2010-Q1",102.911218050442,
"FRA","HOUSECOST","REAL","IDX2015","Q","2010-Q2",104.180455143046,
"FRA","HOUSECOST","REAL","IDX2015","Q","2010-Q3",105.539623783546,
"FRA","HOUSECOST","REAL","IDX2015","Q","2010-Q4",107.427573453762,
"FRA","HOUSECOST","REAL","IDX2015","Q","2011-Q1",108.179136686191,
"FRA","HOUSECOST","REAL","IDX2015","Q","2011-Q2",109.530770642093,
"FRA","HOUSECOST","REAL","IDX2015","Q","2011-Q3",109.935818414737,
"FRA","HOUSECOST","REAL","IDX2015","Q","2011-Q4",109.35152171882,
"FRA","HOUSECOST","REAL","IDX2015","Q","2012-Q1",108.230961990468,
"FRA","HOUSECOST","REAL","IDX2015","Q","2012-Q2",107.493123338137,
"FRA","HOUSECOST","REAL","IDX2015","Q","2012-Q3",106.814378375376,
"FRA","HOUSECOST","REAL","IDX2015","Q","2012-Q4",106.012338827033,
"FRA","HOUSECOST","REAL","IDX2015","Q","2013-Q1",105.162944448658,
"FRA","HOUSECOST","REAL","IDX2015","Q","2013-Q2",104.487967131989,
"FRA","HOUSECOST","REAL","IDX2015","Q","2013-Q3",103.609576588758,
"FRA","HOUSECOST","REAL","IDX2015","Q","2013-Q4",103.588810697447,
"FRA","HOUSECOST","REAL","IDX2015","Q","2014-Q1",102.819055256241,
"FRA","HOUSECOST","REAL","IDX2015","Q","2014-Q2",102.881606159736,
"FRA","HOUSECOST","REAL","IDX2015","Q","2014-Q3",102.167359172861,
"FRA","HOUSECOST","REAL","IDX2015","Q","2014-Q4",100.970338788766,
"FRA","HOUSECOST","REAL","IDX2015","Q","2015-Q1",100.497977251777,
"FRA","HOUSECOST","REAL","IDX2015","Q","2015-Q2",99.6665128179676,
"FRA","HOUSECOST","REAL","IDX2015","Q","2015-Q3",99.8039302539248,
"FRA","HOUSECOST","REAL","IDX2015","Q","2015-Q4",100.031579676331,
"FRA","HOUSECOST","REAL","IDX2015","Q","2016-Q1",100.426181259476,
"FRA","HOUSECOST","REAL","IDX2015","Q","2016-Q2",100.283103820756,
"FRA","HOUSECOST","REAL","IDX2015","Q","2016-Q3",100.924451013325,
"FRA","HOUSECOST","REAL","IDX2015","Q","2016-Q4",101.108467773891,
"FRA","HOUSECOST","REAL","IDX2015","Q","2017-Q1",101.901903764944,
"FRA","HOUSECOST","REAL","IDX2015","Q","2017-Q2",102.689926596111,
"FRA","HOUSECOST","REAL","IDX2015","Q","2017-Q3",103.547159441673,
"FRA","HOUSECOST","REAL","IDX2015","Q","2017-Q4",103.405162994613,
"FRA","HOUSECOST","REAL","IDX2015","Q","2018-Q1",103.783401942888,
"FRA","HOUSECOST","REAL","IDX2015","Q","2018-Q2",103.839611722043,
"FRA","HOUSECOST","REAL","IDX2015","Q","2018-Q3",104.4952186397,
"FRA","HOUSECOST","REAL","IDX2015","Q","2018-Q4",104.975247998173,
"FRA","HOUSECOST","REAL","IDX2015","Q","2019-Q1",105.651981155447,
"FRA","HOUSECOST","REAL","IDX2015","Q","2019-Q2",106.258730652397,
"FRA","HOUSECOST","REAL","IDX2015","Q","2019-Q3",107.035662886557,
"FRA","HOUSECOST","REAL","IDX2015","Q","2019-Q4",108.11203233432,
"FRA","HOUSECOST","REAL","IDX2015","Q","2020-Q1",109.91019803766,
"FRA","HOUSECOST","REAL","IDX2015","Q","2020-Q2",111.459389791787,
"FRA","HOUSECOST","REAL","IDX2015","Q","2020-Q3",112.077171484429,
"FRA","HOUSECOST","REAL","IDX2015","Q","2020-Q4",114.657588652139,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q1",100.200375048322,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q2",101.760092291252,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q3",103.192545072754,
"DEU","HOUSECOST","REAL","IDX2015","Q","1970-Q4",103.703597085306,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q1",104.858385879728,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q2",106.009582688207,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q3",106.594073821493,
"DEU","HOUSECOST","REAL","IDX2015","Q","1971-Q4",107.528115009561,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q1",108.189162522947,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q2",108.245987542006,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q3",108.089602692174,
"DEU","HOUSECOST","REAL","IDX2015","Q","1972-Q4",107.807745439186,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q1",107.131864790692,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q2",107.720367894119,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q3",107.904704233843,
"DEU","HOUSECOST","REAL","IDX2015","Q","1973-Q4",107.687246880732,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q1",107.487723352649,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q2",107.263328937818,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q3",106.914064492046,
"DEU","HOUSECOST","REAL","IDX2015","Q","1974-Q4",105.558744190248,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q1",104.290759615372,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q2",103.275463553085,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q3",102.937120699341,
"DEU","HOUSECOST","REAL","IDX2015","Q","1975-Q4",102.372115773895,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q1",101.777635084759,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q2",101.403587564557,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q3",101.350860514036,
"DEU","HOUSECOST","REAL","IDX2015","Q","1976-Q4",102.099324011231,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q1",102.831791476685,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q2",103.983930252713,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q3",104.960460350082,
"DEU","HOUSECOST","REAL","IDX2015","Q","1977-Q4",106.140841410444,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q1",108.06794463134,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q2",108.978996913792,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q3",110.443001802502,
"DEU","HOUSECOST","REAL","IDX2015","Q","1978-Q4",112.162332868915,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q1",112.806896745354,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q2",112.889699864013,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q3",113.004902509347,
"DEU","HOUSECOST","REAL","IDX2015","Q","1979-Q4",113.745265620316,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q1",113.096843084487,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q2",113.268926730107,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q3",114.247902914777,
"DEU","HOUSECOST","REAL","IDX2015","Q","1980-Q4",115.273443127892,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q1",115.410669663686,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q2",115.662468123813,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q3",114.95274810367,
"DEU","HOUSECOST","REAL","IDX2015","Q","1981-Q4",113.389231586449,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q1",112.287544100834,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q2",111.065795055664,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q3",109.640353759324,
"DEU","HOUSECOST","REAL","IDX2015","Q","1982-Q4",108.745423992299,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q1",108.791012907573,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q2",108.423839028477,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q3",106.746439644157,
"DEU","HOUSECOST","REAL","IDX2015","Q","1983-Q4",105.426808390057,
